label,category,org_name
narrative-09,narrative,withdrawn they now have a neutral position on the bill. Their
narrative-09,narrative,within 30 calendar days of the cancellation. (b) The ticket price of an event that is postponed
narrative-09,narrative,within 30 days of a well-child assessment. MRMIB staff
narrative-09,narrative,"within 30 to 45 business days, depending on the plan's"
narrative-09,narrative,"within 90 days when having the ability to pay, as specified. The bill"
narrative-09,narrative,"within a few years, all medical records will be electronic and it is important that all health care providers who"
narrative-09,narrative,"within a shorter timeframe, there is no guarantee that enough information"
narrative-09,narrative,"within prison walls. Additionally, cell phones allow inmates to"
narrative-09,narrative,within seven years of two separate specified DUI convictions
narrative-09,narrative,"within the current structure of the courts. ""Many juvenile court"
narrative-09,narrative,within this MOE
narrative-09,narrative,"within this resource level, rather than being required to"
narrative-09,narrative,"within, the textbook, both of the following items of information: (1) For any new editions of textbooks, a complete list of all differences"
narrative-09,narrative,"within, the textbook, both of the following items of information: (1) For any new editions of textbooks, a summary of the substantive"
narrative-09,narrative,"Without a broader conscience clause, the Catholic"
narrative-09,narrative,without addressing the fact that the increasing popularity of high deductible products is attributable to double-digit
narrative-09,narrative,without any corresponding requirement for providers to utilize or share the material. CAHP
narrative-09,narrative,without any notice at all. The sponsors
narrative-09,narrative,"Without confidentiality, opponents"
narrative-09,narrative,without consent
narrative-09,narrative,without coverage by the time they have left the hospital and are in need of a device to replace a limb
narrative-09,narrative,without diminishing the quality of program
narrative-09,narrative,"without facts to support the policy. In addition, excluding people with"
narrative-09,narrative,without first affording him or her due process. AB 409 is
narrative-09,narrative,without guaranteed funding from the state
narrative-09,narrative,without legislative regulatory intervention. The office would like to explore and facilitate meetings
narrative-09,narrative,without moderate increases in both state funding and tuition and fees
narrative-09,narrative,Without necessary
narrative-09,narrative,without prior authorization would potentially subject women to
narrative-09,narrative,without producing any evidence of wrongdoing is unconstitutional
narrative-09,narrative,without providing a commensurate increase in public service
narrative-09,narrative,without psychological
narrative-09,narrative,without public input from the local community. Charter schools do not
narrative-09,narrative,Without reauthorizing the fees established
narrative-09,narrative,without regard for the specific facts. This one-size-fits-all approach is
narrative-09,narrative,without regard to reasonable state and federal time
narrative-09,narrative,without solving any existing problems. The California Municipal
narrative-09,narrative,without the aid of the State Controller or other audit experts to examine
narrative-09,narrative,"without the appropriate education, training, or oversight. The organization"
narrative-09,narrative,"without the credit, disproportionately benefits large"
narrative-09,narrative,without the extension of the managed care organization tax that I called for in special session
narrative-09,narrative,Without the protections currently provided to search and rescue (SAR) dogs
narrative-09,narrative,without this exemption AHI must be
narrative-09,narrative,"Without this guardrail, the Chamber"
narrative-09,narrative,without this same level of study and public input in the form
narrative-09,narrative,witness who is related to the victim or the offender or who fears for his
narrative-09,narrative,witnessed the driving
narrative-09,narrative,witnesses testified to hearing four to six gunshots and none testified to
narrative-09,narrative,"women are wearing a dress with a plunging neckline, such as worn at the Oscars ceremony"
narrative-09,narrative,women considering ovarian stimulation and oocyte retrieval are capable of informed decision making as to the risks of compensated participation in research
narrative-09,narrative,women convicted before 1992
narrative-09,narrative,Women's Facility near Stockton. All executions occur at San Quentin
narrative-09,narrative,Women's Foundation of California is proud to sponsor and
narrative-09,narrative,work and appropriate local decisions have been made
narrative-09,narrative,work as a paid retiree. The Judicial Council of California
narrative-09,narrative,work in a state hospital where 50% or more of the clients are sent by
narrative-09,narrative,work off leash in the course of their duties and their handlers cannot be
narrative-09,narrative,work together to identify legal work for which an outside firm is
narrative-09,narrative,"work well, and existing law provides peace offices with the right to"
narrative-09,narrative,work while their applications are being processed. SEIU
narrative-09,narrative,work with the Labor Commissioner to adopt regulations that help ensure
narrative-09,narrative,"work, go to school, see the doctor, and visit with family and friends"
narrative-09,narrative,worked on language that would resolve the concerns expressed about the prior version of the bill. The prior opposition has been removed
narrative-09,narrative,worker protections regulations
narrative-09,narrative,"workers as independent contractors, and suggests that the exemption should"
narrative-09,narrative,workers can choose to be certified
narrative-09,narrative,workers due to the high-risk environment in which they work
narrative-09,narrative,"Workers of America AFSCME Local 3930/AFL-CIO ""Studies have shown"
narrative-09,narrative,workers relate to those workers in hospitals and psychiatric facilities. There is no direct evidence
narrative-09,narrative,"workers subject to this measure - - resulting in costs to the state of over $200 million per year. This could require cuts in wages, reduced"
narrative-09,narrative,workers' health and productivity
narrative-09,narrative,"workers, and not only those below 300 percent of the FPL. CLF"
narrative-09,narrative,"workers, and provides that workers may form and join a labor"
narrative-09,narrative,"workers, firefighters, physicians, coroners, and clergy. Mandated"
narrative-09,narrative,"workers. The Association would support, however, a limited"
narrative-09,narrative,workforce concerns articulated above requires an
narrative-09,narrative,workforce data and development priorities
narrative-09,narrative,"workforce investment areas and boards, by this legislation, are already"
narrative-09,narrative,Workforce Investment Board has just been appointed
narrative-09,narrative,workforce needs
narrative-09,narrative,workforce services to the people of California
narrative-09,narrative,"workforce. To that end, I am instructing all professional and occupational licensing boards to review their requirements for"
narrative-09,narrative,workgroup to review parental
narrative-09,narrative,working adult
narrative-09,narrative,"working families to go through ""welfare-style"" eligibility screening for"
narrative-09,narrative,working for more than one employer. CAHSAH expresses concerns that the employer mandate may drive employers into misclassifying home health care
narrative-09,narrative,working in those casinos and withdrawing their cash benefits from
narrative-09,narrative,working or whether other
narrative-09,narrative,"working police dogs are not themselves police dogs, but are bred and used"
narrative-09,narrative,working with the author and sponsors to address these concerns
narrative-09,narrative,working with to
narrative-09,narrative,"working. This statute, passed by overwhelming majorities in the Legislature in 1994 and approved by a wide margin by the electorate later"
narrative-09,narrative,workload increase for technical assistance staff due to the impact on smaller candidates and committees
narrative-09,narrative,workload increase-from increasing the frequency of estate
narrative-09,narrative,works projects
narrative-09,narrative,"works to improve the coordination of enforcement activities, and to"
narrative-09,narrative,works. And it is worth
narrative-09,narrative,works. They
narrative-09,narrative,world-renowned environment and the public who benefits from it
narrative-09,narrative,worth of housing
narrative-09,narrative,would
narrative-09,narrative,wrap manufacturers sell these products in flavored varieties including
narrative-09,narrative,WRD's replenishment assessments are illegal as a result of WRD's failure
narrative-09,narrative,writ of habeas corpus based on ineffective counsel. Rocha was released on
narrative-10,narrative,"write ""CalETC fully"
narrative-10,narrative,"write ""WECA and PHCC are not"
narrative-10,narrative,write that they are
narrative-10,narrative,write that vended water is an inexpensive alternative to
narrative-10,narrative,write the following to explain the need for and their
narrative-10,narrative,write to express our strong
narrative-10,narrative,writes as
narrative-10,narrative,writes Assembly Bill 897 seeks to encourage and
narrative-10,narrative,writes in a
narrative-10,narrative,writes in an
narrative-10,narrative,writes in opposition that creating two additional positions to be filled
narrative-10,narrative,writes in opposition that the hepatitis A rates in
narrative-10,narrative,"writes in support that as a former employee of the Santa Cruz SPCA, he"
narrative-10,narrative,writes that although current law
narrative-10,narrative,writes that by creating more restrictions for property owners who desire
narrative-10,narrative,writes that some health plans and insurers
narrative-10,narrative,writes that there is no objective or scientific test for any
narrative-10,narrative,"writes that they ""strongly"
narrative-10,narrative,writes the following to explain their
narrative-10,narrative,"writes, ""The ordinance allowed us to 'get tough' with backyard breeders and force them to alter their animals and thereby reduce the numbers"
narrative-10,narrative,Writing as
narrative-10,narrative,writing as
narrative-10,narrative,"Writing as a sponsor of the measure, the American Heart Association"
narrative-10,narrative,"Writing as the sponsor of the bill, CSAC"
narrative-10,narrative,"Writing in ""strong support"" of the bill, the Silicon Valley Leadership Group"
narrative-10,narrative,writing in a
narrative-10,narrative,writing in a joint letter about their strong
narrative-10,narrative,Writing in a position
narrative-10,narrative,"Writing in as ""opposed,"" the Craft Wine Association"
narrative-10,narrative,Writing in Opposition the Western Manufactured Housing Communities Association (WMA)
narrative-10,narrative,"Writing in opposition to an earlier version of the bill, the California Center for Homeowner Association Law"
narrative-10,narrative,"Writing in opposition to the bill, the California Apartment Association (CAA)"
narrative-10,narrative,"Writing in opposition to the bill, the City of Torrance"
narrative-10,narrative,"Writing in opposition to the bill, the Sierra Club California"
narrative-10,narrative,"Writing in opposition to the bill, the Western Manufactured Housing Communities Association"
narrative-10,narrative,"Writing in opposition to the bill,, Consumers for auto Reliability and Safety"
narrative-10,narrative,"Writing in opposition to the May 23rd version of the bill, Chamber of Progress"
narrative-10,narrative,"Writing in opposition to the previous version of the bill, the California Grocers Association"
narrative-10,narrative,"Writing in opposition, ""San Diego Gas and Electric (SDG&E)"
narrative-10,narrative,"Writing in opposition, a coalition"
narrative-10,narrative,"Writing in opposition, a coalition of agricultural groups states, among other concerns"
narrative-10,narrative,"Writing in opposition, a coalition of environmental organizations"
narrative-10,narrative,"Writing in opposition, a coalition of organizations"
narrative-10,narrative,"Writing in opposition, as amended on June 30, 2025, not based on the version in print which has been significantly amended"
narrative-10,narrative,"Writing in opposition, Republic Services"
narrative-10,narrative,"Writing in opposition, RXN Group"
narrative-10,narrative,"Writing in opposition, the California Association of Sanitation Agencies"
narrative-10,narrative,"Writing in opposition, the California Grocers Association"
narrative-10,narrative,"Writing in opposition, the California Solar and Storage Association (CALSSA)"
narrative-10,narrative,"Writing in opposition, the Center for Biological Diversity"
narrative-10,narrative,"Writing in opposition, the Home Care Association of America"
narrative-10,narrative,"Writing in opposition, the Stop Hidden Taxes Coalition"
narrative-10,narrative,"Writing in opposition,, the California Manufacturers and Technology Association (CMTA)"
narrative-10,narrative,"Writing in opposition,, the Western"
narrative-10,narrative,Writing in support of the bill
narrative-10,narrative,"Writing in support of the bill, the Sierra Club California and others"
narrative-10,narrative,"Writing in support, a coalition of organizations states"
narrative-10,narrative,"Writing in support, Alameda County Transportation Commission"
narrative-10,narrative,"Writing in support, California Housing Partnership"
narrative-10,narrative,"Writing in support, California State Association of Counties"
narrative-10,narrative,"Writing in support, Children Now"
narrative-10,narrative,"Writing in support, CTC"
narrative-10,narrative,"Writing in support, Oberon Fuels"
narrative-10,narrative,"Writing in support, Reviver Auto"
narrative-10,narrative,"Writing in support, San Diego County"
narrative-10,narrative,"Writing in support, the American Lung Association"
narrative-10,narrative,"Writing in support, the Association of Regional Center Agencies"
narrative-10,narrative,"Writing in support, the California Association of Nonprofits"
narrative-10,narrative,"Writing in support, the California Council of Community Behavioral Health Agencies"
narrative-10,narrative,"Writing in support, the California Defense Counsel"
narrative-10,narrative,"Writing in support, the California Labor Federation"
narrative-10,narrative,"Writing in support, the California Outdoor Recreation Partnership state, ""California is one of just six"
narrative-10,narrative,"Writing in support, the City of El Segundo"
narrative-10,narrative,"Writing in support, the City of Pismo Beach"
narrative-10,narrative,"Writing in support, the City of San Diego"
narrative-10,narrative,"Writing in support, the Costa Mesa Fire Fighters Association"
narrative-10,narrative,"Writing in support, the County of Napa"
narrative-10,narrative,"Writing in support, the Davis Police Department acknowledges the tremendous impact Officer Corona had to the department and"
narrative-10,narrative,"Writing in support, the Los Angeles County Office of Education"
narrative-10,narrative,"Writing in support, the National Association of Social Workers, California Chapter"
narrative-10,narrative,"Writing in support, the PAO"
narrative-10,narrative,"Writing in support, the San Diego Humane Society"
narrative-10,narrative,"Writing in support, the University of California (UC)"
narrative-10,narrative,"Writing in support, the Ventura County Board of Supervisors"
narrative-10,narrative,"Writing in support, UDW/AFSCME Local 3930"
narrative-10,narrative,"Writing in support, Yuba County"
narrative-10,narrative,Writing is
narrative-10,narrative,"Writing numerous letters in opposition, individuals are"
narrative-10,narrative,writing on behalf of itself and other associations representing the hotel and related hospitality industries
narrative-10,narrative,"writing that ""CDA"
narrative-10,narrative,"Writing with an ""oppose"" position to a previous version of the bill, Free Speech Coalition"
narrative-10,narrative,"written and as proposed to be amended, essentially toothless. We fear"
narrative-10,narrative,"written statement of charges, or whenever an interrogation focuses on"
narrative-10,narrative,"written, the committee did not have information on the specifics of agency's opposition"
narrative-10,narrative,wrongfully denied disability retirement. CSU
narrative-10,narrative,XIIIC to broaden the definition of what constitutes a tax to include many
narrative-10,narrative,Yahoo! Inc. is opposed to the bill's liability
narrative-10,narrative,Yahoo! is opposed. One of the requirements for a software provider to be exempt from
narrative-10,narrative,year don't have business licenses of this sort
narrative-10,narrative,"year flood levees are now deemed inadequate, and are scheduled for"
narrative-10,narrative,year funding for TSCN for its local traffic safety programs and is a
narrative-10,narrative,year history using state contracting
narrative-10,narrative,"year in county jail and/or a fine of $390 to $1,000. A DUI"
narrative-10,narrative,"year in county jail and/or a fine of up to $1,000, or by 16"
narrative-10,narrative,"year investments, and that the only relevant rate-of-return measure is"
narrative-10,narrative,"year is $245,000. The compensation limit is only applicable to persons"
narrative-10,narrative,year on contract public defense attorneys for involuntary medication hearings
narrative-10,narrative,"year period, regardless of whether any person or entity actually obtains"
narrative-10,narrative,year to bring consistent and effective oversight to this growing
narrative-10,narrative,year's bill was focused on those school districts which
narrative-10,narrative,"year, about $250,000 in penalties are assessed on local agencies for"
narrative-10,narrative,"year, and executions on hold to court order, overcrowding will continue"
narrative-10,narrative,"year, directs the director to investigate and take enforcement"
narrative-10,narrative,year-old boy was non-forcible or consensual
narrative-10,narrative,year-round school eligibility requirements for state incentive
narrative-10,narrative,"year. In Los Angeles County, the Sheriff's Department alone, took over"
narrative-10,narrative,year. It also displays programs that aid charter schools in accessing
narrative-10,narrative,year. The lower estimate for FPBR takes into account two key factors: (1)
narrative-10,narrative,"year."" The 2015-16 Budget Act did not address estate recovery"
narrative-10,narrative,years 1990-91 through 1995-96 that may be discovered in
narrative-10,narrative,"years ago, Congress enacted a mandatory country of origin"
narrative-10,narrative,years along with the possibility of being paroled after serving 25 years
narrative-10,narrative,years and New York City for seven years
narrative-10,narrative,"years in prison, to 16 months, 2 or 3 years"
narrative-10,narrative,"years in state prison and/or a fine of up to $250,000"
narrative-10,narrative,years in state prison. Second-degree robbery is punishable by
narrative-10,narrative,years of age or older
narrative-10,narrative,"years of cuts to state government, supervisors, managers and confidential"
narrative-10,narrative,years of underinvestment has meant that SNPAOs barely had the resources
narrative-10,narrative,years since federal government closed the line in November 1998. Prior to
narrative-10,narrative,years the amount of time an employee would have to be employed by
narrative-10,narrative,years where a Cost-of-Living adjustment is not budgeted
narrative-10,narrative,"years, it will be difficult to retroactively apply these new requirements"
narrative-10,narrative,"years. Between April of 2006 and December of 2012 there have been 46,283"
narrative-10,narrative,"years. Prior to the 2010 Budget Act, the state deferred mandate payments"
narrative-10,narrative,yet essential
narrative-10,narrative,yet their movements would not be tracked or recorded
narrative-10,narrative,"Yet, as Hagar"
narrative-10,narrative,YIMBY Action regrets to inform you of our decision
narrative-10,narrative,Yocha Dehe Fire Department is the only fire department in Yolo County staffed primarily with paramedics and capable of providing Advanced Life
narrative-10,narrative,youth groups and many private schools are based on religious values or
narrative-10,narrative,youth may not be denied membership in the BSA based on sexual
narrative-10,narrative,"youth organization to the list of mandated reporters, and requires"
narrative-10,narrative,youth who may need such services
narrative-10,narrative,Youth who miss class time
narrative-10,narrative,youth workforce development and job opportunities but also decrease the number of available corpsmembers who can readily assist communities in need
narrative-10,narrative,"zero lift"" in the description of the safe patient handling policy. CHA"
new_canonical-01,new_canonical,Venice Action Alliance
new_canonical-01,new_canonical,Ventura County APS
new_canonical-01,new_canonical,Ventura County Board of Supervisors (Sponsors)
new_canonical-01,new_canonical,Ventura County Commission on Human Concerns & Community
new_canonical-01,new_canonical,Ventura County Fairgrounds (31st DAA)
new_canonical-01,new_canonical,Ventura County PTA (12th District)
new_canonical-01,new_canonical,Venture Property Management
new_canonical-01,new_canonical,"Verdes Sand & Gravel Co., one individual"
new_canonical-01,new_canonical,Verisk/AIR Worldwide
new_canonical-01,new_canonical,Veritext Corporation
new_canonical-01,new_canonical,"ViatiCare, Minneapolis, MN"
new_canonical-01,new_canonical,Victorville Municipal Court
new_canonical-01,new_canonical,Vigen Associates
new_canonical-01,new_canonical,"Vincent Brady, Cathedral of the Blessed Sacrament"
new_canonical-01,new_canonical,"VISA, U.S.A. (7/30/98)"
new_canonical-01,new_canonical,Vista Firefighters
new_canonical-01,new_canonical,Vista LifeHOUSE
new_canonical-01,new_canonical,VOICES LLP
new_canonical-01,new_canonical,VOR
new_canonical-01,new_canonical,W. Berry Hurley Corp
new_canonical-01,new_canonical,W.R. Grace & Co/Cryovac Division
new_canonical-01,new_canonical,Weld 2020 Presidential Exploratory Committee Inc
new_canonical-01,new_canonical,Wendling Enterprises
new_canonical-01,new_canonical,Wesley House
new_canonical-01,new_canonical,Wessel Fragrances Inc
new_canonical-01,new_canonical,"West Coast Plastics Equipment, Inc"
new_canonical-01,new_canonical,West Valley Counseling Center
new_canonical-01,new_canonical,"WESTCO Products, Inc"
new_canonical-01,new_canonical,Westcoast Grounds
new_canonical-01,new_canonical,Western Boaters Association
new_canonical-01,new_canonical,Western Rottweiler English Springer Spaniels
new_canonical-01,new_canonical,"Western Time Equipment Co., Inc"
new_canonical-01,new_canonical,"Whittaker Controls, Inc"
new_canonical-01,new_canonical,Whittier/Rio Hondo AIDS Project
new_canonical-01,new_canonical,"Wholesale Supply Co., Hollywood"
new_canonical-01,new_canonical,WIC Breastfeeding Peer Counselor Program
new_canonical-01,new_canonical,Wild Planet
new_canonical-01,new_canonical,Wildlife Conservation and Management Association - Uganda
new_canonical-01,new_canonical,Wilsey Foods Inc
new_canonical-01,new_canonical,WireTech
new_canonical-01,new_canonical,Woman For: Orange County
new_canonical-01,new_canonical,Women Hollywood
new_canonical-01,new_canonical,Women LEAD for Health
new_canonical-01,new_canonical,Women's March
new_canonical-01,new_canonical,Womens Coalition for Pacific Fisheries
new_canonical-01,new_canonical,Woodland Public Library
new_canonical-01,new_canonical,"Work-Wise, Inc"
new_canonical-01,new_canonical,"Working Alternatives, Inc. SB 1973 (Wesson)"
new_canonical-01,new_canonical,"World League of Protection of Animals, Inc. (Australia)"
new_canonical-01,new_canonical,"WS Badcock Corp, DBA Badcock Home"
new_canonical-01,new_canonical,WSP
new_canonical-01,new_canonical,WTS
new_canonical-01,new_canonical,XOMA
new_canonical-01,new_canonical,Yolo County Agricultural Commissioner
new_canonical-01,new_canonical,Yolo County Library Advisory Board
new_canonical-01,new_canonical,"York, Group of thirty, International"
new_canonical-01,new_canonical,Youth Build
new_canonical-01,new_canonical,Yuba City Deputy Sheriffs K9
new_canonical-01,new_canonical,Zambia Lion Project
new_canonical-01,new_canonical,ZGF
new_canonical-01,new_canonical,Ziegler
new_canonical-01,new_canonical,ZIFFCO Manufacturing Co
new_canonical-01,new_canonical,Zimbabwe Parks and Wildlife Management Authority
new_canonical-01,new_canonical,Zimbabwe Professional Hunters and Guides Association
partial-01,partial,Concern
partial-01,partial,Health plans and insurers
partial-01,partial,METRO
partial-01,partial,Office
partial-01,partial,PODER
partial-01,partial,sponsor
partial-01,partial,TOC
partial-01,partial,Together
partial-01,partial,Tolles
partial-01,partial,Tort Reform (unless amended)
partial-01,partial,Total Companies
partial-01,partial,Toxics Coalition
partial-01,partial,Trades
partial-01,partial,Traditional (Corbett)
partial-01,partial,Traffic Safety Taught With
partial-01,partial,training
partial-01,partial,Transition
partial-01,partial,Transitional
partial-01,partial,Transmitted
partial-01,partial,Transplantation
partial-01,partial,Transportation Agency for
partial-01,partial,transportation funds
partial-01,partial,Transporters
partial-01,partial,TRAP
partial-01,partial,Tree House
partial-01,partial,Tri-County CEA
partial-01,partial,Triarchy
partial-01,partial,Tribe
partial-01,partial,TRNTV
partial-01,partial,Tropical Island
partial-01,partial,Truck Association
partial-01,partial,Trust (CAP/MPT)
partial-01,partial,"Trust Company, Federal Reserve Bank of New"
partial-01,partial,"Trust, Inc"
partial-01,partial,Trustees Association
partial-01,partial,TTCA
partial-01,partial,Tulare County Board of
partial-01,partial,"Tustin (as amended March 21, 2006)"
partial-01,partial,Twining
partial-01,partial,Tyler
partial-01,partial,U.S
partial-01,partial,U.S. Association of Importers of
partial-01,partial,UC Commercial Service
partial-01,partial,UCLP
partial-01,partial,UHF
partial-01,partial,Unified Air Pollution Control District (as of 4/3/95)
partial-01,partial,Unified School District - Project Even
partial-01,partial,"Unified School District, Riverside County"
partial-01,partial,"Union 11, 18, 100, 302, 551, 569, 1245"
partial-01,partial,Union Local 11
partial-01,partial,Union Local 2350
partial-01,partial,Union Local 26
partial-01,partial,"Union, AFL-CIO, CLC"
partial-01,partial,"Union, Local 11"
partial-01,partial,"Union, Local 4873"
partial-01,partial,"Union, Local 5"
partial-01,partial,"Union, Local 68L"
partial-01,partial,United States Council for
partial-01,partial,United States Senator
partial-01,partial,United Teachers
partial-01,partial,Universities
partial-01,partial,University Law School
partial-01,partial,"University of California Employees, American Federation of"
partial-01,partial,University School of Medicine
partial-01,partial,University State University
partial-01,partial,"University, School of Law"
partial-01,partial,Unnknown
partial-01,partial,Unsafe
partial-01,partial,untreated
partial-01,partial,urges
partial-01,partial,Valley and Ventura County Cities of
partial-01,partial,Valley Chapters
partial-01,partial,Valley chapters
partial-01,partial,Valley Community Hospital
partial-01,partial,"Valley Community Services District, California"
partial-01,partial,Valley Realty
partial-01,partial,"Valley, and Tustin"
partial-01,partial,"Valley, League of California Cities"
partial-01,partial,various environmental
partial-01,partial,VBG
partial-01,partial,Ventura Council of
partial-01,partial,Ventura County Certified Farmers
partial-01,partial,version)
partial-01,partial,VIC
partial-01,partial,Village
partial-01,partial,Volunteer
partial-01,partial,W
partial-01,partial,Wakefield
partial-01,partial,Walnut Avenue Caf
partial-01,partial,Walnut City
partial-01,partial,Walnut House
partial-01,partial,War II
partial-01,partial,Warehouse
partial-01,partial,Wars
partial-01,partial,Washington
partial-01,partial,Waste
partial-01,partial,waste
partial-01,partial,Watch
partial-01,partial,Water (sponsor) Agencies
partial-01,partial,Water Department
partial-01,partial,Water Districts of
partial-01,partial,"Water, Inc"
partial-01,partial,Watsonville/Santa Cruz
partial-01,partial,WCB
partial-01,partial,Weed
partial-01,partial,Welfare
partial-01,partial,WESCO
partial-01,partial,West Contra Costa
partial-01,partial,West Fresno
partial-01,partial,West Hills
partial-01,partial,West Los Angeles
partial-01,partial,"West Neighborhood Council, North Valley"
partial-01,partial,West Valley Mayors/Managers
partial-01,partial,Western Air
partial-01,partial,Western Freedom
partial-01,partial,Western Justice
partial-01,partial,Western League
partial-01,partial,Western Nevada
partial-01,partial,Western Regional
partial-01,partial,Western States Region
partial-01,partial,Western Water
partial-01,partial,William S
partial-01,partial,"Williams, Jr"
partial-01,partial,Willow
partial-01,partial,Wilson
partial-01,partial,WINGS
partial-01,partial,Winters
partial-01,partial,Wireless providers
partial-01,partial,Within the United
partial-01,partial,WMA -- END
partial-01,partial,Wolf
partial-01,partial,WOMAN
partial-01,partial,Women For: California
partial-01,partial,Women's
partial-01,partial,Women's Crisis
partial-01,partial,"Womenos Center, Shasta County Womenos"
partial-01,partial,Woodside Terrace
partial-01,partial,Work
partial-01,partial,"Workers, District Lodge 1125, San Diego"
partial-01,partial,Workforce Investment
partial-01,partial,WRT
partial-01,partial,YA
partial-01,partial,Yolo and Yuba
partial-01,partial,youth
partial-01,partial,Youth Justice
partial-01,partial,Youth Mentoring
partial-01,partial,YWCA - MC
partial-01,partial,Zero Waste
triage-01,triage,(Unable to re-verify at time of this writing)
triage-01,triage,(unable to re-verify at time of this writing)
triage-01,triage,117˚ West Spirits
triage-01,triage,350 Conejo / San Fernando Valley
triage-01,triage,350 Humboldt: Grass Roots Climate Action
triage-01,triage,A New Way of Life Reentry Project
triage-01,triage,"AB 1528, Page Chamber of Commerce-Thousand Oaks-Westlake Village"
triage-01,triage,"AB 2185, Page California Chamber of Commerce"
triage-01,triage,ACLU
triage-01,triage,Acterra: Action for A Healthy Planet
triage-01,triage,Action Now
triage-01,triage,"Airport, California Chamber of Commerce"
triage-01,triage,Alliance California Chamber of Commerce
triage-01,triage,"American Council of Engineering Companies, California"
triage-01,triage,American Federation of
triage-01,triage,American Home Inspectors Association: California Chamber of Commerce
triage-01,triage,American Legion- Department of California
triage-01,triage,American Legion-Department of California
triage-01,triage,American Nurses Association\California
triage-01,triage,American Subcontractors Association of California
triage-01,triage,"Angeles Area Chamber of Commerce, Long Beach"
triage-01,triage,"Apple Valley, Town of Bakersfield Chamber of Commerce"
triage-01,triage,Artesia Chamber of Commerce ACR 67 (BERMUDEZ)
triage-01,triage,Asian Americans Advancing Justice - Los Angeles
triage-01,triage,Asian Americans Advancing Justice-California
triage-01,triage,Asian Americans Advancing Justice-southern California
triage-01,triage,Asian Americans Advancing Justice-Southern California
triage-01,triage,Asian Pacific Environmental Network (APEN)
triage-01,triage,Assoc
triage-01,triage,Associated Builders and Contractors - San Diego Chapter
triage-01,triage,Association and California Chamber of Commerce
triage-01,triage,Association for Los Angeles County Deputy Sheriffs
triage-01,triage,Association of California Insurance Companies (ACIC)
triage-01,triage,"Association, California Chamber of Commerce, California Forestry"
triage-01,triage,Attorney General of California
triage-01,triage,Boston Scientific Corp.: California Chamber of Commerce
triage-01,triage,Brawley Chamber of Commerce AJR 10 (GARCIA)
triage-01,triage,Brawley Chamber of Commerce Brea Chamber of Commerce
triage-01,triage,CA Chamber of Commerce: CA Department of Finance
triage-01,triage,CA Farm Bureau Federation [CO-SPONSOR] CA Chamber of Commerce
triage-01,triage,CA Grape & Tree Fruit League CA Chamber of Commerce
triage-01,triage,CA State Chamber of Commerce
triage-01,triage,California African American Chamber of Commerce - co-sponsor
triage-01,triage,"California Asian Chamber of Commerce, California Bankers"
triage-01,triage,California Asian Pacific Chamber of Commerce - co-sponsor
triage-01,triage,California Association
triage-01,triage,California Association of Clerks and Election Officials (CACEO)
triage-01,triage,California Association of Realtors. California Chamber of Commerce
triage-01,triage,California Attorneys for
triage-01,triage,California Attorneys for Criminal Justice (CACJ)
triage-01,triage,California Bankers Association (CBA)
triage-01,triage,California Black Chamber of Commerce |Commerce
triage-01,triage,California Cattlemen's Association |Hawaii Korean Chamber of Commerce
triage-01,triage,California Chamber of Commerce (Chamber)
triage-01,triage,California Chamber of Commerce (Chamber) writes that it
triage-01,triage,"California Chamber of Commerce (July 10, 2007)"
triage-01,triage,California Chamber of Commerce and 12 local chambers of commerce
triage-01,triage,California Chamber of Commerce and Civil Justice Association of
triage-01,triage,California Chamber of Commerce and Health Access California
triage-01,triage,California Chamber of Commerce and health insurers
triage-01,triage,California Chamber of Commerce and health plans and insurers
triage-01,triage,California Chamber of Commerce and other business groups
triage-01,triage,California Chamber of Commerce and other industry groups who
triage-01,triage,California Chamber of Commerce and others write that they
triage-01,triage,California Chamber of Commerce and several employers
triage-01,triage,California Chamber of Commerce and TechNet are
triage-01,triage,California Chamber of Commerce California Self-Insurers Association
triage-01,triage,California Chamber of Commerce Encino Chamber of Commerce
triage-01,triage,California Chamber of Commerce International Union
triage-01,triage,California Chamber of Commerce is pleased
triage-01,triage,California Chamber of Commerce Printed Circuits Alliance
triage-01,triage,California Chamber of Commerce writes
triage-01,triage,California Chamber of Commerce wrote
triage-01,triage,California Chamber of Commerce [oppose
triage-01,triage,California Chamber of Commerce' California Taxpayers Association
triage-01,triage,"California Chamber of Commerce, Attorney General of California"
triage-01,triage,"California Chamber of Commerce, California Bankers"
triage-01,triage,"California Chamber of Commerce, California Farm"
triage-01,triage,"California Chamber of Commerce, California Film"
triage-01,triage,"California Chamber of Commerce, Howard Jarvis Taxpayers Association"
triage-01,triage,"California Chamber of Commerce, in a letter of concern"
triage-01,triage,"California Chamber of Commerce, Irvine Chamber"
triage-01,triage,"California Chamber of Commerce, is opposed, and"
triage-01,triage,"California Chamber of Commerce, National Federation of Independent"
triage-01,triage,"California Chamber of Commerce, taking an ""oppose"" position"
triage-01,triage,"California Chamber of Commerce, Western States Petroleum Association"
triage-01,triage,California Chamber of Commerce: California Grocers Association
triage-01,triage,California Chamber of Commerce: Farmers Insurance Group
triage-01,triage,California Dental Association and the California Chamber of Commerce
triage-01,triage,"California Edison Company, California Chamber of Commerce"
triage-01,triage,California Federation of Teachers (CFT)
triage-01,triage,"California Immigrant Policy Center, San Ysidro Chamber of Commerce"
