org_name,bills_supported
purchased guns. What could not be determined from the study was whether,1
"purchase price is higher. Because of this, they",1
purchase of service costs for the previous fiscal year for consumers with,1
"punishment, if any, would be determined. The Supreme Court ruled that",1
"punishment, and that 'although the agency is not precluded from proposing",1
published guidelines or instructional materials,1
published March 2001,1
publicly accessible data is not only critical to strengthening the state's response-it is also essential for empowering local organizations like ours to strategically expand reintegration,1
public transportation projects,1
public safety and reflects how transit systems are evolving to a prepaid,1
public relations strategy for HFP. The bill calls for,1
public protection and delay investigation of misconduct,1
public library jurisdiction to provide coordinated,1
public infrastructure and creating jobs,1
public health. Contaminated fields essentially mean crop loss,1
public health consequences of a names-based HIV reporting system,1
public employers to amend retirement benefits except when prohibited by,1
public colleges and universities lack a system-wide policy,1
public charge doctrine have led to a confusing and hostile,1
